path,line,table,context
report_verification_evidence.py,4,datetime,from datetime import datetime
report_verification_evidence.py,12,config,from config import paths
report_verification_evidence.py,13,utils,from utils import apartment_sort_sql
report_verification_evidence.py,27,verification_evidence,"report_file = report_dir / f""verification_evidence_report_{now_ts()}.txt"""
report_verification_evidence.py,38,verification_evidence,FROM verification_evidence
report_verification_evidence.py,44,verification_evidence,FROM verification_evidence
report_verification_evidence.py,50,verification_tasks,FROM verification_tasks
report_verification_evidence.py,69,verification_evidence,FROM verification_evidence
report_verification_evidence.py,98,verification_tasks,FROM verification_tasks vt
report_verification_evidence.py,99,verification_evidence,JOIN verification_evidence ve
report_verification_evidence.py,158,verification_tasks,FROM verification_tasks vt
report_verification_evidence.py,159,verification_evidence,LEFT JOIN verification_evidence ve
report_verification_tasks.py,1,pathlib,from pathlib import Path
report_verification_tasks.py,4,datetime,from datetime import datetime
report_verification_tasks.py,5,utils,from utils import apartment_sort_sql
report_verification_tasks.py,13,config,from config import paths
report_verification_tasks.py,27,verification_tasks,"f""verification_tasks_{now_ts()}.txt"""
report_verification_tasks.py,65,verification_tasks,FROM verification_tasks
report_verification_tasks.py,75,verification_tasks,FROM verification_tasks
report_verification_tasks.py,98,verification_tasks,FROM verification_tasks
report_verification_tasks.py,140,verification_tasks,FROM verification_tasks
report_verification_tasks_enriched.py,1,pathlib,from pathlib import Path
report_verification_tasks_enriched.py,4,datetime,from datetime import datetime
report_verification_tasks_enriched.py,5,collections,from collections import defaultdict
report_verification_tasks_enriched.py,13,config,from config import paths
report_verification_tasks_enriched.py,14,utils,from utils import apartment_sort_sql
report_verification_tasks_enriched.py,55,verification_tasks,"report_file = report_dir / f""verification_tasks_enriched_{now_ts()}.txt"""
report_verification_tasks_enriched.py,67,verification_tasks,FROM verification_tasks
report_verification_tasks_enriched.py,74,verification_evidence,FROM verification_evidence
report_verification_tasks_enriched.py,96,verification_tasks,FROM verification_tasks
report_verification_tasks_enriched.py,115,verification_evidence,FROM verification_evidence
reset_service_catalog.py,1,pathlib,from pathlib import Path
reset_service_catalog.py,5,datetime,from datetime import datetime
reset_service_catalog.py,13,config,"from config import paths, USE_TEST_DB"
reset_service_catalog.py,16,audit_logger,from audit_logger import audit_log
reset_service_catalog.py,16,audit_log,from audit_logger import audit_log
reset_service_catalog.py,18,audit_log,audit_log = None
reset_service_catalog.py,167,service_items,"""Тарифы и правила задаются отдельными статьями service_items."""
reset_service_catalog.py,207,service_items,INITIAL_SERVICE_ITEMS = [
reset_service_catalog.py,243,sqlite_master,"""SELECT name FROM sqlite_master WHERE type='table' AND name=?"","
reset_service_catalog.py,256,service_catalog,Старый service_catalog уже мог иметь обязательные столбцы
reset_service_catalog.py,311,service_catalog,"columns = table_columns(cur, ""service_catalog"")"
reset_service_catalog.py,325,service_catalog,"f""UPDATE service_catalog SET {', '.join(set_parts)} WHERE service_code = ?"","
reset_service_catalog.py,332,service_items,"if not table_exists(cur, ""service_items""):"
reset_service_catalog.py,336,service_items,"""SELECT id FROM service_items WHERE service_item_code = ?"","
reset_service_catalog.py,346,service_items,"columns = table_columns(cur, ""service_items"")"
reset_service_catalog.py,354,service_items,"f""UPDATE service_items SET {', '.join(set_parts)} """
reset_service_catalog.py,360,service_items,"insert_dynamic(cur, ""service_items"", actual_values)"
reset_service_catalog.py,372,payments,"for table_name in [""charges"", ""payments"", ""cashbox_operations"", ""payment_allocations""]:"
reset_service_catalog.py,372,payment_allocations,"for table_name in [""charges"", ""payments"", ""cashbox_operations"", ""payment_allocations""]:"
reset_service_catalog.py,372,charges,"for table_name in [""charges"", ""payments"", ""cashbox_operations"", ""payment_allocations""]:"
reset_service_catalog.py,372,cashbox_operations,"for table_name in [""charges"", ""payments"", ""cashbox_operations"", ""payment_allocations""]:"
reset_service_catalog.py,395,payments,"for table_name in [""charges"", ""payments"", ""cashbox_operations"", ""payment_allocations""]:"
reset_service_catalog.py,395,payment_allocations,"for table_name in [""charges"", ""payments"", ""cashbox_operations"", ""payment_allocations""]:"
reset_service_catalog.py,395,charges,"for table_name in [""charges"", ""payments"", ""cashbox_operations"", ""payment_allocations""]:"
reset_service_catalog.py,395,cashbox_operations,"for table_name in [""charges"", ""payments"", ""cashbox_operations"", ""payment_allocations""]:"
reset_service_catalog.py,421,sqlite_sequence,"cur.execute(""DELETE FROM sqlite_sequence WHERE name = ?"", (table_name,))"
reset_service_catalog.py,431,service_catalog,"f""service_catalog_cleanup_{datetime.now():%Y-%m-%d_%H-%M-%S}.txt"""
reset_service_catalog.py,442,service_catalog,"if not table_exists(cur, ""service_catalog""):"
reset_service_catalog.py,443,service_catalog,"raise RuntimeError(""Не найдена таблица service_catalog."")"
reset_service_catalog.py,445,service_catalog,"cur.execute(""SELECT service_code FROM service_catalog ORDER BY id"")"
reset_service_catalog.py,451,service_items,"service_item_count = count_rows(cur, ""service_items"") or 0"
reset_service_catalog.py,452,barrier_phone_access,"barrier_access_count = count_rows(cur, ""barrier_phone_access"") or 0"
reset_service_catalog.py,470,service_items,"f""Статей service_items к очистке: {service_item_count}"","
reset_service_catalog.py,472,barrier_phone_access,"""Телефонных доступов barrier_phone_access: """
reset_service_catalog.py,503,service_items,"""  1. Очистка всех текущих service_items — они пока не используются."","
reset_service_catalog.py,518,service_items,# Пока service_items не имеют ссылок — начинаем их с чистого листа.
reset_service_catalog.py,519,service_items,"if table_exists(cur, ""service_items""):"
reset_service_catalog.py,520,service_items,"cur.execute(""DELETE FROM service_items"")"
reset_service_catalog.py,521,service_items,"reset_sqlite_sequence(cur, ""service_items"")"
reset_service_catalog.py,526,service_catalog,"""SELECT id FROM service_catalog WHERE service_code = ?"","
reset_service_catalog.py,538,service_catalog,"insert_dynamic(cur, ""service_catalog"", values)"
reset_service_catalog.py,541,service_items,for item in INITIAL_SERVICE_ITEMS:
reset_service_catalog.py,549,service_catalog,"f""DELETE FROM service_catalog WHERE service_code IN ({placeholders})"","
reset_service_catalog.py,555,audit_log,if audit_log is not None:
reset_service_catalog.py,557,audit_log,audit_log(
reset_service_catalog.py,562,service_catalog,"action_type=""service_catalog_cleaned"","
reset_service_catalog.py,563,service_catalog,"table_name=""service_catalog"","
reset_service_catalog.py,568,service_catalog,"source_context=""reset_service_catalog_v2.py"","
reset_service_catalog.py,576,service_items,"""cleared_service_items"": service_item_count,"
restore_resident_apartment_link.py,4,resident_accounts,Изменяет только resident_accounts указанного Telegram ID.
restore_resident_apartment_link.py,24,__future__,from __future__ import annotations
restore_resident_apartment_link.py,29,datetime,from datetime import datetime
restore_resident_apartment_link.py,30,pathlib,from pathlib import Path
restore_resident_apartment_link.py,31,typing,from typing import Any
restore_resident_apartment_link.py,38,config,"from config import paths, USE_TEST_DB"
restore_resident_apartment_link.py,41,audit_logger,from audit_logger import audit_log
restore_resident_apartment_link.py,41,audit_log,from audit_logger import audit_log
restore_resident_apartment_link.py,43,audit_log,audit_log = None
restore_resident_apartment_link.py,56,sqlite_master,"""SELECT 1 FROM sqlite_master WHERE type='table' AND name=?"","
restore_resident_apartment_link.py,77,resident_accounts,"""SELECT * FROM resident_accounts WHERE telegram_user_id = ? LIMIT 1"","
restore_resident_apartment_link.py,86,apartments,"cur.execute(""SELECT * FROM apartments WHERE id = ?"", (int(unit_id),))"
restore_resident_apartment_link.py,91,apartments,"unit_cols = columns(cur, ""apartments"")"
restore_resident_apartment_link.py,106,apartments,"f""SELECT * FROM apartments WHERE {' OR '.join(predicates)} ORDER BY id LIMIT 1"","
restore_resident_apartment_link.py,124,audit_log,"if not table_exists(cur, ""operator_audit_log""):"
restore_resident_apartment_link.py,124,operator_audit_log,"if not table_exists(cur, ""operator_audit_log""):"
restore_resident_apartment_link.py,142,operator_audit_log,FROM operator_audit_log
restore_resident_apartment_link.py,142,audit_log,FROM operator_audit_log
restore_resident_apartment_link.py,143,resident_accounts,WHERE table_name = 'resident_accounts'
restore_resident_apartment_link.py,155,resident_accounts,"cols = columns(cur, ""resident_accounts"")"
restore_resident_apartment_link.py,173,resident_accounts,"raise RuntimeError(""В resident_accounts нет полей apartment_id/apartment_number."")"
restore_resident_apartment_link.py,177,resident_accounts,"f""UPDATE resident_accounts SET {', '.join(assignments)} WHERE id = ?"","
restore_resident_apartment_link.py,199,resident_accounts,"if not table_exists(cur, ""resident_accounts""):"
restore_resident_apartment_link.py,200,resident_accounts,"raise SystemExit(""Не найдена таблица resident_accounts."")"
restore_resident_apartment_link.py,201,apartments,"if not table_exists(cur, ""apartments""):"
restore_resident_apartment_link.py,202,apartments,"raise SystemExit(""Не найдена таблица apartments."")"
restore_resident_apartment_link.py,207,resident_accounts,"f""Не найден resident_accounts для Telegram ID {args.telegram_id}."""
restore_resident_apartment_link.py,241,resident_accounts,"""  Только resident_accounts.apartment_id / apartment_number указанного Telegram-кабинета."","
restore_resident_apartment_link.py,264,audit_log,if audit_log:
restore_resident_apartment_link.py,265,audit_log,audit_id = audit_log(
restore_resident_apartment_link.py,271,resident_accounts,"table_name=""resident_accounts"","
RETIRE_legacy_new_remote_test_orders_sandbox.py,9,__future__,from __future__ import annotations
RETIRE_legacy_new_remote_test_orders_sandbox.py,13,datetime,from datetime import datetime
RETIRE_legacy_new_remote_test_orders_sandbox.py,14,pathlib,from pathlib import Path
RETIRE_legacy_new_remote_test_orders_sandbox.py,34,service_orders,FROM service_orders o
